SPECTRUM - MS
20210126_ADHclean.RAW
FTMS + p NSI Full ms [1500.0000-15000.0000]
Scan #: 5-162
RT: 0.13-3.89
AV: 150
Data points: 51817
Mass	Intensity
1580.423778	0.000000
1580.457501	0.000000
1580.491226	0.000000
1580.963479	0.000000
1580.997219	0.000000
1581.030961	0.000000
1581.064703	0.000000
1581.098447	1.107365
1581.132192	2.215271
1581.165938	3.228321
1581.199685	4.241360
1581.233433	4.782765
1581.267182	5.323972
1581.300932	5.030876
1581.334683	6.384011
1581.368435	7.185328
1581.402189	7.090286
1581.435943	5.027156
1581.469699	2.081182
1581.503456	0.000000
1581.537213	0.000000
1581.570972	0.000000
1581.604732	0.000000
1581.706018	0.000000
1581.739783	0.000000
1581.773548	0.000000
1581.807314	0.000000
1581.841082	0.000295
1581.874850	1.685693
1581.908620	3.010909
1581.942391	3.715442
1581.976162	3.385054
1582.009935	2.183470
1582.043709	0.000000
1582.077484	0.000000
1582.111260	0.000000
1582.145038	0.000000
1582.178816	0.000000
1582.212595	0.000000
1582.246376	0.000728
1582.280157	2.647201
1582.313940	4.725299
1582.347724	5.460295
1582.381508	4.225764
1582.415294	1.980754
1582.449081	0.000143
1582.482869	1.368016
1582.516658	3.306814
1582.550448	4.857877
1582.584240	5.026874
1582.618032	3.705610
1582.651825	1.734828
1582.685620	0.001327
1582.719416	4.101833
1582.753212	15.976351
1582.787010	25.582052
1582.820809	27.480132
1582.854609	20.715516
1582.888410	10.314135
1582.922212	5.084565
1582.956015	5.352716
1582.989819	14.320765
1583.023625	24.109493
1583.057431	27.798904
1583.091239	23.623329
1583.125047	13.606169
1583.158857	1.548075
1583.192668	0.000661
1583.226480	2.288049
1583.260292	8.019820
1583.294106	12.391405
1583.327922	12.725253
1583.361738	8.744881
1583.395555	3.280396
1583.429373	0.000553
1583.463193	1.575033
1583.497013	5.033975
1583.530835	7.492335
1583.564658	7.628383
1583.598481	5.435640
1583.632306	1.823065
1583.666132	0.000000
1583.699959	0.001761
1583.733787	4.230980
1583.767616	7.727578
1583.801447	8.815624
1583.835278	6.631774
1583.869110	2.882250
1583.902944	0.000000
1583.936779	0.000000
1583.970614	0.000000
1584.004451	0.000000
1584.038289	0.000000
1584.072128	0.000000
1584.105968	0.000000
1584.139809	0.000000
1584.173651	0.000714
1584.207494	1.320859
1584.241339	3.120920
1584.275184	4.055726
1584.309031	3.518524
1584.342878	1.983705
1584.376727	0.000000
1584.410577	0.000933
1584.444428	1.546375
1584.478280	2.973429
1584.512133	5.146667
1584.545987	6.908053
1584.579842	7.063586
1584.613698	5.973362
1584.647556	6.344701
1584.681414	5.569756
1584.715274	5.297263
1584.749134	5.617892
1584.782996	5.938379
1584.816859	5.437474
1584.850723	4.936450
1584.884588	3.878615
1584.918454	2.820681
1584.952321	1.406384
1584.986189	0.000000
1585.020058	0.000000
1585.053929	0.000000
1585.087800	0.000000
1587.359665	0.000000
1587.393611	0.000000
1587.427557	0.000000
1587.461505	0.000000
1587.495454	0.003940
1587.529403	2.447697
1587.563354	6.481431
1587.597306	8.865855
1587.631259	8.726953
1587.665213	6.130648
1587.699169	1.905820
1587.733125	0.000000
1587.767082	0.000000
1587.801041	0.000000
1587.835000	0.000000
1587.936886	0.000000
1587.970850	0.000000
1588.004815	0.000000
1588.038781	0.000000
1588.072748	0.002734
1588.106716	1.556219
1588.140686	2.905257
1588.174656	4.922392
1588.208628	6.131634
1588.242600	5.546394
1588.276574	3.593897
1588.310549	1.948436
1588.344525	0.000000
1588.378502	0.000000
1588.412480	0.000000
1588.446459	0.000000
1588.786311	0.000000
1588.820302	0.000000
1588.854295	0.000000
1588.888288	0.000000
1588.922282	0.001980
1588.956278	1.282120
1588.990275	2.561972
1589.024272	3.628778
1589.058271	4.694840
1589.092271	5.259094
1589.126272	5.822081
1589.160274	5.556371
1589.194277	5.294187
1589.228282	6.597697
1589.262287	8.715530
1589.296294	8.369088
1589.330301	6.374922
1589.364310	4.468643
1589.398320	1.672273
1589.432330	0.000000
1589.466342	0.003469
1589.500355	1.839556
1589.534369	3.716552
1589.568385	5.107260
1589.602401	5.095359
1589.636418	3.609126
1589.670437	1.565865
1589.704456	0.000000
1589.738477	0.000000
1589.772499	0.000000
1589.806522	0.003871
1589.840546	1.967379
1589.874571	3.244922
1589.908597	4.609367
1589.942624	4.724391
1589.976652	4.571627
1590.010682	4.632880
1590.044712	5.804402
1590.078744	9.456578
1590.112776	11.139722
1590.146810	11.831789
1590.180845	10.153984
1590.214881	7.666713
1590.248918	4.598962
1590.282956	3.361576
1590.316995	1.677049
1590.351036	0.000000
1590.385077	0.000000
1590.419120	0.002796
1590.453163	1.312882
1590.487208	2.950563
1590.521254	4.585993
1590.555301	5.304031
1590.589349	4.723779
1590.623398	3.239523
1590.657448	3.959474
1590.691499	4.710240
1590.725552	7.663969
1590.759605	14.867915
1590.793660	26.650954
1590.827715	36.306792
1590.861772	37.429147
1590.895830	31.344654
1590.929889	18.815034
1590.963949	7.325561
1590.998010	4.145216
1591.032072	2.137774
1591.066135	8.691782
1591.100200	18.145134
1591.134265	29.660357
1591.168332	37.712231
1591.202399	36.770313
1591.236468	28.423374
1591.270538	15.318728
1591.304609	9.178610
1591.338681	7.857606
1591.372754	6.546978
1591.406828	8.817182
1591.440904	21.598318
1591.474980	48.129710
1591.509058	68.800652
1591.543136	74.119138
1591.577216	58.881841
1591.611297	34.493247
1591.645379	15.222557
1591.679462	14.339973
1591.713546	13.372715
1591.747631	17.573708
1591.781717	31.705751
1591.815804	42.926639
1591.849893	50.251300
1591.883982	43.504267
1591.918073	26.410077
1591.952165	7.111523
1591.986258	3.764536
1592.020352	3.721789
1592.054447	4.398661
1592.088543	6.934066
1592.122640	11.980155
1592.156738	16.524394
1592.190838	20.734173
1592.224938	19.881619
1592.259040	14.718747
1592.293143	9.618198
1592.327246	7.547481
1592.361351	5.934120
1592.395457	5.772027
1592.429564	8.331222
1592.463673	10.569367
1592.497782	12.751128
1592.531892	13.515379
1592.566004	13.447090
1592.600116	13.816572
1592.634230	13.745594
1592.668345	13.669982
1592.702460	11.687506
1592.736577	9.710745
1592.770695	8.022358
1592.804815	6.341225
1592.838935	5.371905
1592.873056	4.401775
1592.907179	3.116367
1592.941302	1.831825
1592.975427	0.913413
1593.009552	0.002448
1593.043679	0.950919
1593.077807	1.900315
1593.111936	3.195519
1593.146066	4.489339
1593.180198	5.238175
1593.214330	8.204968
1593.248463	11.120903
1593.282598	13.167365
1593.316733	11.814682
1593.350870	7.942880
1593.385008	2.583607
1593.419147	0.000000
1593.453287	0.000000
1593.487428	0.000000
1593.521570	0.000000
1593.555713	0.006547
1593.589858	2.575111
1593.624003	5.144859
1593.658150	8.087390
1593.692297	11.026283
1593.726446	12.519263
1593.760596	14.005587
1593.794747	12.921792
1593.828899	13.831482
1593.863052	12.722935
1593.897206	10.468012
1593.931362	6.190588
1593.965518	1.284391
1593.999676	0.000000
1594.033834	0.000000
1594.067994	0.000000
1594.102155	0.000000
1594.512170	0.000000
1594.546346	0.000000
1594.580522	0.000000
1594.614699	0.000000
1594.648877	0.012783
1594.683057	3.984442
1594.717238	7.184702
1594.751419	8.702647
1594.785602	9.059668
1594.819786	8.067547
1594.853971	6.547952
1594.888157	7.367406
1594.922344	8.185236
1594.956533	8.456953
1594.990722	8.726973
1595.024912	8.362293
1595.059104	8.007261
1595.093297	9.012185
1595.127491	10.012896
1595.161685	9.580933
1595.195881	10.889593
1595.230079	10.318909
1595.264277	8.644214
1595.298476	6.343569
1595.332676	3.395925
1595.366878	1.079224
1595.401081	0.000000
1595.435284	0.006082
1595.469489	1.682453
1595.503695	2.985006
1595.537902	3.805474
1595.572110	3.575714
1595.606319	3.588868
1595.640530	5.104131
1595.674741	8.026428
1595.708953	11.914682
1595.743167	13.197729
1595.777382	12.528970
1595.811597	8.614614
1595.845814	6.518086
1595.880032	1.899009
1595.914251	0.000000
1595.948472	0.000000
1595.982693	0.000000
1596.016915	0.000000
1596.051139	0.000000
1596.085363	0.014605
1596.119589	4.362403
1596.153816	8.019702
1596.188044	9.918828
1596.222273	10.166604
1596.256503	8.727625
1596.290734	8.722960
1596.324967	11.056679
1596.359200	13.043112
1596.393434	13.258301
1596.427670	12.132205
1596.461907	9.959241
1596.496145	9.210519
1596.530383	11.358071
1596.564624	14.816958
1596.598865	14.801360
1596.633107	14.834710
1596.667350	12.546391
1596.701595	10.127352
1596.735840	6.977349
1596.770087	4.456042
1596.804334	1.191472
1596.838583	0.005392
1596.872833	1.363856
1596.907084	3.375895
1596.941336	4.360080
1596.975590	3.565301
1597.009844	1.723474
1597.044099	2.323298
1597.078356	3.161922
1597.112614	3.325777
1597.146872	2.816391
1597.181132	1.832620
1597.215393	0.000000
1597.249655	0.011369
1597.283918	3.137654
1597.318183	6.618603
1597.352448	9.364278
1597.386714	10.440094
1597.420982	9.020191
1597.455251	7.365922
1597.489521	5.412194
1597.523791	5.934514
1597.558063	6.358703
1597.592336	6.123987
1597.626611	6.675364
1597.660886	5.994051
1597.695162	6.734737
1597.729440	12.247848
1597.763718	17.397703
1597.797998	21.534483
1597.832279	24.497495
1597.866561	25.440974
1597.900844	21.813824
1597.935128	19.468393
1597.969413	18.898872
1598.003699	18.436041
1598.037987	18.507670
1598.072275	18.418902
1598.106565	20.144588
1598.140856	19.619009
1598.175148	15.139375
1598.209441	11.104881
1598.243735	7.425303
1598.278030	5.247377
1598.312326	6.005289
1598.346623	5.682198
1598.380922	3.653370
1598.415221	2.992294
1598.449522	1.523023
1598.483824	0.007590
1598.518127	1.737268
1598.552431	3.461336
1598.586736	5.208408
1598.621042	5.467685
1598.655349	8.202802
1598.689658	11.482800
1598.723967	15.873047
1598.758278	20.100480
1598.792590	19.479303
1598.826902	17.311985
1598.861216	13.553927
1598.895531	11.232885
1598.929847	7.145525
1598.964165	5.274212
1598.998483	4.198888
1599.032802	3.121570
1599.067123	1.557495
1599.101445	0.000000
1599.135767	0.000000
1599.170091	0.000000
1599.204416	0.000000
1599.238742	0.000000
1599.273070	0.006937
1599.307398	1.519341
1599.341727	3.302796
1599.376058	4.489257
1599.410389	6.647096
1599.444722	9.690924
1599.479056	14.054016
1599.513391	22.631274
1599.547727	36.849826
1599.582064	49.845206
1599.616402	58.961580
1599.650742	73.233260
1599.685082	86.471535
1599.719424	103.697096
1599.753766	123.459081
1599.788110	140.070886
1599.822455	139.832125
1599.856801	136.930678
1599.891148	123.107796
1599.925496	111.988992
1599.959845	101.873145
1599.994196	101.843334
1600.028547	97.299436
1600.062900	91.353996
1600.097254	82.262025
1600.131608	68.754996
1600.165964	59.481330
1600.200321	53.717333
1600.234680	44.896274
1600.269039	35.091095
1600.303399	31.668754
1600.337761	30.988715
1600.372123	30.873723
1600.406487	29.578212
1600.440852	26.928012
1600.475218	23.189490
1600.509585	22.662067
1600.543953	25.148248
1600.578322	27.214647
1600.612692	25.826308
1600.647064	17.044683
1600.681436	8.408066
1600.715810	5.063272
1600.750185	16.353373
1600.784560	30.040340
1600.818937	39.229121
1600.853315	43.139925
1600.887695	35.056746
1600.922075	23.988410
1600.956456	21.768781
1600.990839	29.989894
1601.025222	55.058025
1601.059607	82.931641
1601.093993	98.732859
1601.128380	97.376192
1601.162768	76.593619
1601.197157	49.150668
1601.231547	37.329233
1601.265939	53.182410
1601.300331	92.372905
1601.334725	123.041734
1601.369119	131.696355
1601.403515	105.941289
1601.437912	62.556484
1601.472310	18.072856
1601.506709	11.549488
1601.541110	40.289546
1601.575511	69.427640
1601.609913	90.887626
1601.644317	87.092188
1601.678722	61.225319
1601.713127	35.792452
1601.747534	36.744734
1601.781942	59.649369
1601.816351	77.568300
1601.850762	85.713550
1601.885173	74.607815
1601.919585	51.198147
1601.953999	24.170645
1601.988413	9.817974
1602.022829	14.900254
1602.057246	23.145228
1602.091664	30.296117
1602.126083	31.669532
1602.160503	30.189636
1602.194925	25.066552
1602.229347	19.295439
1602.263770	18.779904
1602.298195	29.376134
1602.332621	41.409808
1602.367048	46.707625
1602.401476	42.220040
1602.435905	30.231295
1602.470335	16.741961
1602.504766	11.070489
1602.539199	13.966929
1602.573632	16.234902
1602.608067	18.890989
1602.642502	18.700940
1602.676939	17.160215
1602.711377	13.516613
1602.745816	14.000241
1602.780256	23.507586
1602.814698	31.790677
1602.849140	33.110092
1602.883584	24.967060
1602.918028	14.018161
1602.952474	1.577791
1602.986921	0.000000
1603.021369	0.006133
1603.055818	1.166660
1603.090268	3.209014
1603.124719	5.089153
1603.159171	5.283031
1603.193625	3.609402
1603.228080	1.342637
1603.262535	0.013462
1603.296992	2.431080
1603.331450	6.446249
1603.365909	8.981165
1603.400369	8.819870
1603.434830	6.137656
1603.469293	2.419550
1603.503756	0.000000
1603.538221	0.000000
1603.572687	0.000000
1603.607153	0.000000
1603.641621	0.000000
1603.676090	0.000000
1603.710561	0.009658
1603.745032	1.773233
1603.779504	3.427909
1603.813978	4.279730
1603.848452	4.952324
1603.882928	4.848289
1603.917405	3.909915
1603.951883	4.908387
1603.986362	5.511880
1604.020842	4.293047
1604.055323	4.091954
1604.089806	4.532743
1604.124289	3.591422
1604.158774	3.913270
1604.193259	4.665601
1604.227746	7.730389
1604.262234	9.083125
1604.296723	8.577581
1604.331213	5.275083
1604.365705	1.786278
1604.400197	0.000000
1604.434691	0.000000
1604.469185	0.004587
1604.503681	0.846613
1604.538178	7.414471
1604.572676	13.980244
1604.607175	16.999553
1604.641675	17.295020
1604.676176	16.567358
1604.710679	14.535531
1604.745182	19.842877
1604.779687	20.865645
1604.814192	19.112904
1604.848699	15.999188
1604.883207	15.089227
1604.917716	11.227758
1604.952227	7.458360
1604.986738	5.472515
1605.021250	2.809709
1605.055764	0.014778
1605.090278	2.551793
1605.124794	3.769078
1605.159311	4.049573
1605.193829	4.494292
1605.228348	4.843041
1605.262868	4.998311
1605.297390	5.125617
1605.331912	3.679844
1605.366436	1.689640
1605.400960	0.010191
1605.435486	1.674399
1605.470013	3.311693
1605.504541	3.991929
1605.539070	3.196771
1605.573600	1.581799
1605.608132	0.000000
1605.642664	0.005369
1605.677198	0.994010
1605.711732	4.518538
1605.746268	14.274748
1605.780805	23.042116
1605.815343	37.820413
1605.849882	54.189125
1605.884423	86.829865
1605.918964	120.360068
1605.953506	175.027149
1605.988050	234.511236
1606.022595	300.704106
1606.057141	359.835212
1606.091688	434.917487
1606.126236	508.779694
1606.160785	542.333347
1606.195335	571.636325
1606.229887	585.375725
1606.264439	592.764408
1606.298993	599.746930
1606.333547	607.050298
1606.368103	609.121569
1606.402660	591.107778
1606.437218	536.536268
1606.471778	473.721452
1606.506338	427.912305
1606.540899	397.077417
1606.575462	366.005499
1606.610026	323.865684
1606.644590	281.633042
1606.679156	242.132503
1606.713723	224.700566
1606.748291	238.800933
1606.782861	259.393591
1606.817431	265.620048
1606.852003	225.300418
1606.886575	163.076511
1606.921149	103.191537
1606.955724	61.727402
1606.990300	65.484100
1607.024877	74.490910
1607.059455	71.779144
1607.094034	57.444747
1607.128615	39.861448
1607.163196	20.731399
1607.197779	11.488760
1607.232363	10.363910
1607.266947	12.037650
1607.301533	16.049917
1607.336121	16.409110
1607.370709	14.098500
1607.405298	9.950907
1607.439889	6.684213
1607.474480	5.438792
1607.509073	6.413015
1607.543667	5.888443
1607.578262	4.810901
1607.612858	10.433864
1607.647455	16.047877
1607.682053	20.147826
1607.716652	24.288438
1607.751253	34.339947
1607.785855	48.806206
1607.820457	54.398491
1607.855061	50.161385
1607.889666	35.727038
1607.924272	19.461536
1607.958879	7.378461
1607.993488	2.944511
1608.028097	3.732640
1608.062708	3.975188
1608.097319	5.200037
1608.131932	5.330519
1608.166546	3.828965
1608.201161	4.812947
1608.235777	8.045125
1608.270395	13.385518
1608.305013	24.208576
1608.339632	33.628270
1608.374253	42.504434
1608.408875	48.980785
1608.443498	52.964071
1608.478122	58.870132
1608.512747	66.951424
1608.547373	73.916231
1608.582000	82.213847
1608.616629	90.613633
1608.651258	107.736672
1608.685889	124.868379
1608.720521	142.449055
1608.755154	163.159389
1608.789788	170.357425
1608.824423	175.073011
1608.859059	158.882449
1608.893697	139.498407
1608.928335	109.022952
1608.962975	84.198980
1608.997616	65.418052
1609.032257	46.622698
1609.066900	36.965535
1609.101544	25.112828
1609.136190	22.162247
1609.170836	18.573493
1609.205484	14.785502
1609.240132	11.140714
1609.274782	11.244607
1609.309433	16.371278
1609.344085	18.099914
1609.378738	17.172295
1609.413392	12.767624
1609.448047	7.755147
1609.482703	2.569743
1609.517361	0.006867
1609.552020	1.027829
1609.586679	2.049328
1609.621340	3.145197
1609.656002	4.238950
1609.690666	5.015013
1609.725330	5.784922
1609.759995	5.642496
1609.794662	5.494196
1609.829329	4.479391
1609.863998	3.459685
1609.898668	1.721295
1609.933339	0.000000
1609.968011	0.011430
1610.002684	1.584585
1610.037358	3.059757
1610.072034	3.800203
1610.106710	3.159176
1610.141388	1.530724
1610.176067	0.000000
1610.210747	0.000000
1610.245428	0.000000
1610.280110	0.000000
1610.349478	0.000000
1610.384163	0.000000
1610.418850	0.000000
1610.453538	0.000000
1610.488227	0.010339
1610.522917	1.413874
1610.557608	3.502549
1610.592300	5.962414
1610.626994	6.646697
1610.661688	6.182066
1610.696384	5.106407
1610.731080	10.077178
1610.765778	25.269171
1610.800477	36.006368
1610.835177	38.395658
1610.869879	30.858184
1610.904581	17.179058
1610.939284	5.493267
1610.973989	11.063185
1611.008695	40.599170
1611.043402	63.754356
1611.078110	72.380164
1611.112819	60.635027
1611.147529	37.794406
1611.182240	18.561390
1611.216953	26.255859
1611.251666	75.347541
1611.286381	121.478468
1611.321097	143.130392
1611.355814	124.553676
1611.390532	78.818839
1611.425251	23.838591
1611.459971	2.695480
1611.494693	34.046303
1611.529415	82.038698
1611.564139	117.413875
1611.598864	121.734754
1611.633589	97.629373
1611.668316	57.468904
1611.703045	26.334173
1611.737774	62.201572
1611.772504	152.019756
1611.807236	233.092456
1611.841968	253.012904
1611.876702	200.242031
1611.911437	105.852428
1611.946173	18.213370
1611.980910	14.238178
1612.015649	41.250192
1612.050388	70.217165
1612.085128	79.496967
1612.119870	64.230661
1612.154613	34.441838
1612.189357	5.180998
1612.224102	0.132629
1612.258848	17.429044
1612.293595	39.632217
1612.328343	51.541861
1612.363093	48.195651
1612.397844	31.522321
1612.432595	6.298726
1612.467348	0.041975
1612.502102	5.564940
1612.536857	21.183488
1612.571613	35.536838
1612.606371	40.949108
1612.641129	33.456938
1612.675889	18.031707
1612.710650	1.579824
1612.745411	3.495009
1612.780174	9.542865
1612.814939	16.378306
1612.849704	17.580715
1612.884470	13.492035
1612.919238	6.812279
1612.954006	1.286759
1612.988776	0.012577
1613.023547	1.626093
1613.058319	3.010383
1613.093092	3.642038
1613.127866	3.248965
1613.162641	2.156895
1613.197418	0.000000
1613.232195	0.000000
1613.266974	0.000000
1613.301754	0.000000
1615.774000	0.000000
1615.808861	0.000000
1615.843723	0.000000
1615.878587	0.000000
1615.913451	0.010046
1615.948316	1.165505
1615.983183	2.991231
1616.018051	4.262763
1616.052920	6.651827
1616.087789	6.528485
1616.122661	4.795506
1616.157533	4.106797
1616.192406	2.578578
1616.227281	0.018559
1616.262156	2.115709
1616.297033	3.281568
1616.331911	3.849766
1616.366790	3.412827
1616.401670	2.122388
1616.436551	0.000000
1616.471434	0.011619
1616.506317	1.324016
1616.541202	2.991199
1616.576088	3.834169
1616.610975	3.169108
1616.645863	1.516831
1616.680752	0.000000
1616.715642	0.000000
1616.750533	0.000000
1616.785426	0.000000
1617.867656	0.000000
1617.902584	0.000000
1617.937514	0.000000
1617.972445	0.000000
1618.007377	0.022192
1618.042311	2.411336
1618.077245	3.823441
1618.112180	4.403615
1618.147117	3.798253
1618.182055	2.276233
1618.216994	0.000000
1618.251934	0.068660
1618.286875	7.500693
1618.321817	17.332373
1618.356761	22.267172
1618.391705	19.989432
1618.426651	12.158772
1618.461598	2.542410
1618.496546	1.203232
1618.531495	25.015790
1618.566445	52.925807
1618.601396	70.320427
1618.636349	66.461736
1618.671303	42.959936
1618.706257	12.615168
